BA,CAT,CVX
149.82000732421875,120.73999786376953,90.87000274658203
145.85000610351562,120.12999725341797,91.69999694824219
151.38999938964844,120.5,92.79000091552734
153.30999755859375,123.31999969482422,94.69000244140625
173.16000366210938,127.08999633789062,97.18000030517578
184.3000030517578,128.9600067138672,96.27999877929688
205.42999267578125,135.1199951171875,100.80999755859375
230.5,137.72000122070312,103.23999786376953
216.74000549316406,134.19000244140625,101.52999877929688
203.41000366210938,132.44000244140625,97.58000183105469
170,121.55000305175781,89.37000274658203
189.50999450683594,123.1500015258789,92.38999938964844
190.94000244140625,123.61000061035156,91.23000336
197.77000427246094,130.11000061035156,94.02999877929688
192.5399932861328,128.22999572753906,91.54000091552734
192.2899932861328,127.58999633789062,91.94000244140625
187.02000427246094,127.45999908447266,90.62999725341797
188.52000427246094,125.79000091552734,91.58999633789062
187.8800048828125,126.25,91.44000244140625
176.69000244140625,122.05999755859375,87.63999938964844
174.8800048828125,124.70999908447266,89.20999908447266
170.00999450683594,122.38999938964844,86.45999908447266
194.49000549316406,125.25,87.66999816894531
183.3000030517578,126.5,89.23000336
180.32000732421875,126.05999755859375,87.62000274658203
180.80999755859375,127.72000122070312,88.30999755859375
187.91000366210938,129.42999267578125,88.56999969482422
178.8800048828125,127.19999694824219,86.30999755859375
180.0800018310547,128.1300048828125,86.34999847
173.27999877929688,125.7300033569336,82.73999786376953
178.44000244140625,128.00999450683594,85.23000336
175.64999389648438,130.57000732421875,85.40000153
179.9600067138672,136.8800048828125,88.34999847
187.94000244140625,138.36000061035156,88.88999938964844
178.6999969482422,138.55999755859375,88.36000061035156
175.66000366210938,136.89999389648438,87.19000244140625
174.4199981689453,134.6300048828125,85.26999664
178.6300048828125,135.8699951171875,91.38999938964844
179.7899932861328,136.97999572753906,91.04000091552734
176.4499969482422,136.60000610351562,91.01000213623047
173.75999450683594,137.5800018310547,90.12999725341797
170.2100067138672,139.88999938964844,91.04000091552734
170.83999633789062,138.02999877929688,89.11000061035156
166.00999450683594,140.52999877929688,90.06999969482422
161.9499969482422,136.72999572753906,86.26999664
158,132.8800048828125,83.94000244140625
162.27000427246094,131.77999877929688,84.80999755859375
165.07000732421875,131.52000427246094,86.48999786376953
174.27999877929688,134.97000122070312,87.19999694824219
172.1999969482422,134.38999938964844,87.47000122070312
170.02000427246094,134.9199981689453,86.80000305175781
179.41000366210938,142.02000427246094,89.73000336
180.1300048828125,142.52999877929688,89.62000274658203
175.44000244140625,142.57000732421875,90.72000122070312
174.72999572753906,140.6699981689453,89.81999969482422
178.0800018310547,139.9600067138672,90.34999847
172.00999450683594,138.72000122070312,90.76999664
170.22999572753906,138.3699951171875,87.62999725341797
169.27000427246094,138.02000427246094,86.38999938964844
169.5800018310547,137.47999572753906,84.80999755859375
167.5,138.42999267578125,85.08000183105469
178.27000427246094,141.67999267578125,87.19999694824219
174.72999572753906,141.14999389648438,86.12999725341797
171.89999389648438,141.8300018310547,84.77999877929688
174.1999969482422,143.3699951171875,84.91000366210938
175.8000030517578,143.6300048828125,85.62999725341797
171.82000732421875,142.30999755859375,83.93000030517578
172.10000610351562,146.0500030517578,83.08000183105469
174.77999877929688,149.27000427246094,83.19000244140625
168.77000427246094,146.75999450683594,82.27999877929688
171.0500030517578,148.17999267578125,81.93000030517578
161.0800018310547,148.52000427246094,78.97000122070312
160.77999877929688,152.69000244140625,80.02999877929688
157.69000244140625,149.86000061035156,78.15000153
160.22999572753906,153.8300018310547,77.69000244140625
165.35000610351562,153.50999450683594,77.29000091552734
163.49000549316406,148.60000610351562,76.34999847
167.4600067138672,151.11000061035156,78.55999755859375
167.52999877929688,153.8699951171875,78.79000091552734
161.13999938964844,152.38999938964844,78.20999908447266
156.35000610351562,145.3300018310547,76.30000305175781
156.8000030517578,147.14999389648438,75.52999877929688
151.17999267578125,144.3800048828125,71.94999694824219
146.0500030517578,145.13999938964844,71.80000305175781
156.02999877929688,145.91000366210938,71.83000183105469
166.0800018310547,147.67999267578125,73.93000030517578
163.60000610351562,147.41000366210938,71.90000153
165.25999450683594,149.14999389648438,72
167.86000061035156,146.7100067138672,70.41999816894531
168.0800018310547,149.94000244140625,71.19000244140625
171.1999969482422,153.49000549316406,72.69999694824219
159.5399932861328,151.52999877929688,72.30000305175781
164.61000061035156,154.77000427246094,73.77999877929688
168,156.66000366210938,75.22000122070312
167.3300018310547,158.94000244140625,74
167.35000610351562,162.61000061035156,74.51000213623047
162.13999938964844,162.1199951171875,73.40000153
163.24000549316406,163.61000061035156,72.94999694824219
164.24000549316406,165.0399932861328,73.51000213623047
167.35000610351562,168.75,72.88999938964844
167.11000061035156,167.52999877929688,71.27999877929688
167.24000549316406,168.99000549316406,71.68000030517578
163.86000061035156,167.39999389648438,70.87000274658203
169.07000732421875,169.66000366210938,73.40000153
167.36000061035156,168.58999633789062,72.56999969482422
160.8300018310547,163.1999969482422,70.94000244140625
155.24000549316406,157.91000366210938,69.51000213623047
148.13999938964844,151.16000366210938,66.87999725341797
148.2899932861328,154.6699981689453,68.80000305175781
144.38999938964844,157.0500030517578,69.5
148.60000610351562,163.27000427246094,72.15000153
153.64999389648438,167.69000244140625,71.73999786376953
151.6300048828125,155.22999572753906,71.76999664
157.08999633789062,163.08999633789062,72.13999938964844
157.74000549316406,161.2899932861328,71.15000153
179.36000061035156,170.82000732421875,79.40000153
188.69000244140625,172.3000030517578,83.06999969482422
182.14999389648438,169.4600067138672,82.45999908447266
176.72000122070312,169.1300048828125,80.66999816894531
187.11000061035156,171.7100067138672,83.02999877929688
202.39999389648438,173.19000244140625,88.95999908447266
210.0500030517578,171.91000366210938,87.04000091552734
203.3000030517578,172.74000549316406,84.27999877929688
205.6699981689453,172.89999389648438,85.73000336
199.6199951171875,172.22999572753906,85.79000091552734
211.52999877929688,174.77999877929688,91.02999877929688
218.49000549316406,176.89999389648438,95.62000274658203
217.61000061035156,174.6300048828125,92.13999938964844
216.5,175.0800018310547,91.30999755859375
210.7100067138672,173.58999633789062,87.18000030517578
213.00999450683594,173.25999450683594,87.44999694824219
223.85000610351562,173.8699951171875,89.87000274658203
237.1999969482422,174.6300048828125,89.80000305175781
232.7100067138672,182.2100067138672,93.27999877929688
238.1699981689453,178.7100067138672,90.76000213623047
236.57000732421875,178.83999633789062,91.54000091552734
232.05999755859375,180.07000732421875,90.44000244140625
234.42999267578125,178.85000610351562,93.34999847
230.3300018310547,179.2899932861328,92.44999694824219
228.6199951171875,178.0500030517578,89.44000244140625
229.5,181.74000549316406,89.37000274658203
225.8699951171875,179.5,88.69000244140625
221.24000549316406,179.1699981689453,88.41000366210938
219.75,180.9600067138672,87.19000244140625
219.30999755859375,180.16000366210938,86.08999633789062
218.77999877929688,176.5800018310547,84.36000061035156
219.69000244140625,178.4199981689453,85.69000244140625
217.14999389648438,179.55999755859375,85.33000183105469
216.08999633789062,178.3699951171875,84.90000153
216.25,176.64999389648438,84.61000061035156
216.6699981689453,180.0399932861328,85.33000183105469
214.05999755859375,182.02000427246094,84.44999694824219
202.72000122070312,182.14999389648438,84.70999908447266
211.6300048828125,183.63999938964844,87
211.02999877929688,193.86000061035156,89.80000305175781
212.7100067138672,194.22999572753906,90.22000122070312
209.89999389648438,194.25999450683594,91.08000183105469
206.7899932861328,193.86000061035156,91.59999847
208.41000366210938,197.5399932861328,93.33999633789062
207.2100067138672,195.88999938964844,93.25
209.91000366210938,197.39999389648438,95.48999786376953
204.32000732421875,194.6199951171875,92.08999633789062
210.7100067138672,194.05999755859375,94.51000213623047
211.4499969482422,192.33999633789062,95.37999725341797
207.41000366210938,192.19000244140625,92.01000213623047
205.83999633789062,191.94000244140625,91.73000336
203.36000061035156,187.33999633789062,90.90000153
202.05999755859375,187.2100067138672,89.36000061035156
194.02999877929688,180.6300048828125,88.19999694824219
197.22999572753906,184.33999633789062,89.01999664
194.19000244140625,182.83999633789062,85.19999694824219
195.83999633789062,184.72000122070312,86.41000366210938
200.94000244140625,192.5,87.05999755859375
207.38999938964844,191.4499969482422,88.95999908447266
210.63999938964844,191.64999389648438,89
207.92999267578125,193,89.26000213623047
211.9499969482422,197.4499969482422,91.48000336
215.1199951171875,197.27999877929688,90.95999908447266
211.9199981689453,197.72000122070312,92.51999664
210.66000366210938,198.35000610351562,92.01999664
210.97999572753906,197.99000549316406,92.55000305175781
217.17999267578125,202.3800048828125,93.12999725341797
215.52000427246094,202.3000030517578,95.91999816894531
208.47999572753906,199.9199981689453,95
217.47000122070312,209.91000366210938,95.80000305175781
212.8800048828125,218.05999755859375,98.38999938964844
212.1199951171875,220.17999267578125,99.62999725341797
229.33999633789062,222.47000122070312,103.30999755859375
216.4499969482422,221.82000732421875,102.3499984741211
212.00999450683594,215.8800048828125,100
224.38999938964844,219.75999450683594,102.05000305175781
223.13999938964844,215.82000732421875,102.44000244140625
228.55999755859375,214.91000366210938,103.58999633789062
224.7100067138672,212.77000427246094,104.5
223.22000122070312,220.16000366210938,109
224.02999877929688,221.5800018310547,109.75
230.61000061035156,216.8000030517578,109.5
245.33999633789062,221.05999755859375,111.37000274658203
252,219.75999450683594,111.19000244140625
269.19000244140625,229,111.55999755859375
265.6300048828125,230.74000549316406,110.25
255.2100067138672,226.4600067138672,107.63999938964844
263.5899963378906,233.6300048828125,108.02999877929688
256.05999755859375,230.67999267578125,104.12000274658203
255.82000732421875,225.2899932861328,103.37999725341797
251.22999572753906,226.02000427246094,102.54000091552734
241.25,218.25,101.97000122070312
239.24000549316406,221.22999572753906,104.69999694824219
247.19000244140625,224.25,105.06999969482422
244.8699951171875,229.5,107.4800033569336
250.52000427246094,230.22000122070312,106.91999816894531
252.00999450683594,233.0800018310547,105.93000030517578
254.72000122070312,231.8699951171875,104.79000091552734
252.9600067138672,232.74000549316406,105.75
259.3599853515625,233.7100067138672,104.51000213623047
255.1699981689453,230.63999938964844,103.58000183105469
252.5800018310547,230.41000366210938,104.19000244140625
254.9499969482422,230.47999572753906,103.0199966430664
252.36000061035156,230.75,102.91999816894531
249.52000427246094,230.92999267578125,101.77999877929688
253.27000427246094,229.35000610351562,102.23999786376953
252.42999267578125,232.5800018310547,104.2699966430664
251.11000061035156,232.52000427246094,103.41999816894531
248.17999267578125,233.36000061035156,102.95999908447266
244.14999389648438,232.38999938964844,103.26000213623047
234.05999755859375,227.6300048828125,101.33000183105469
235.9199981689453,232.4600067138672,102.7300033569336
234.3300018310547,228.88999938964844,100.94999694824219
238.3800048828125,230.11000061035156,101.55000305175781
241.44000244140625,230.55999755859375,101.5199966430664
242.47000122070312,230.33999633789062,102.69999694824219
235.4600067138672,232.3000030517578,105.22000122070312
235.94000244140625,227.47000122070312,106.9000015258789
234.30999755859375,228.11000061035156,103.06999969482422
235.19000244140625,228.1699981689453,105.52999877929688
233.6300048828125,233.41000366210938,106.11000061035156
228.17999267578125,237.8800048828125,108.95999908447266
229.80999755859375,237.07000732421875,109.0199966430664
235.47000122070312,240.99000549316406,110.0199966430664
232.92999267578125,242.61000061035156,109.56999969482422
228.8800048828125,239.3000030517578,106.69999694824219
220.77999877929688,237.32000732421875,107.37000274658203
222.63999938964844,240.07000732421875,106.68000030517578
228.47000122070312,242.22999572753906,109.47000122070312
227.97999572753906,244.7899932861328,110.80999755859375
227.5500030517578,239.47000122070312,106.18000030517578
224.4199981689453,236.8699951171875,103.19999694824219
227.64999389648438,234.99000549316406,103.55999755859375
234.82000732421875,237.24000549316406,104.12000274658203
237.44000244140625,239.0500030517578,105.5999984741211
240.74000549316406,237.1699981689453,103.87000274658203
241.3699951171875,237.7100067138672,104.12000274658203
250.6999969482422,241.27999877929688,103.01000213623047
247.02000427246094,241.0800018310547,103.79000091552734
254.72999572753906,242.75999450683594,106.6500015258789
255.6199951171875,243.4600067138672,108.08000183105469
250.32000732421875,243.83999633789062,107.58999633789062
249.9199981689453,244.02000427246094,108.44999694824219
252.66000366210938,239.75999450683594,107.75
252.75999450683594,240.16000366210938,108.7300033569336
248.05999755859375,234.64999389648438,107.77999877929688
248.33999633789062,225.72999572753906,108.41000366210938
247.27999877929688,220.6999969482422,107.91000366210938
245.13999938964844,219.00999450683594,107.97000122070312
246.5399932861328,219.4600067138672,110.30000305175781
242.27000427246094,217.16000366210938,109.66999816894531
239.22000122070312,209.4499969482422,107.06999969482422
237.35000610351562,208.86000061035156,103.02999877929688
245.27999877929688,213.2100067138672,106.05000305175781
243.77999877929688,213.1300048828125,106.4000015258789
243.57000732421875,213.7899932861328,106.2699966430664
250.57000732421875,219.33999633789062,107.13999938964844
248.3800048828125,216.30999755859375,107.30000305175781
239.9600067138672,216.27000427246094,103.98999786376953
235.75999450683594,215.10000610351562,103.76000213623047
239.55999755859375,217.6300048828125,104.73999786376953
239.72999572753906,216.7100067138672,106.20999908447266
236.67999267578125,217.75999450683594,106.06999969482422
236.13999938964844,213.52000427246094,103.98999786376953
231.77999877929688,214.69000244140625,102.93000030517578
236.77000427246094,212.11000061035156,102.5999984741211
239.58999633789062,217.4199981689453,104.06999969482422
238.2899932861328,218.5800018310547,104.27999877929688
228.1999969482422,215.19000244140625,103.93000030517578
224.4499969482422,211.63999938964844,101.97000122070312
222.75999450683594,211.41000366210938,101.30000305175781
217.74000549316406,207.9499969482422,98.62000274658203
206.99000549316406,203.0800018310547,95.95999908447266
217.14999389648438,207.9600067138672,96.52999877929688
222.5399932861328,210.72999572753906,99.81999969482422
220.8699951171875,209.16000366210938,98.81999969482422
221.52000427246094,209.52999877929688,98.86000061035156
225.85000610351562,211.02999877929688,100.94999694824219
222.27000427246094,209.89999389648438,100.61000061035156
231.57000732421875,211.44000244140625,101.18000030517578
231.6300048828125,212.55999755859375,102.56999969482422
226.47999572753906,206.75,101.80999755859375
225.33999633789062,205.16000366210938,101.62999725341797
229.08999633789062,208.5,102.5999984741211
226.6300048828125,204.52000427246094,100.30000305175781
229.94000244140625,207.19000244140625,101.2300033569336
231.3300018310547,208.35000610351562,101.94999694824219
232.27000427246094,208.88999938964844,100.25
235.77999877929688,214.07000732421875,102.08000183105469
239.49000549316406,221.66000366210938,102.8499984741211
238.17999267578125,220.24000549316406,102.63999938964844
234.4600067138672,218.57000732421875,101.95999908447266
229.05999755859375,217.7100067138672,100.91999816894531
222.22000122070312,213.44000244140625,100.7300033569336
219,209.80999755859375,96.69999694824219
212.16000366210938,204.4499969482422,94.29000091552734
212.6699981689453,204.94000244140625,94.30000305175781
219.39999389648438,209.13999938964844,96.73000336
221.42999267578125,212.58999633789062,97.83999633789062
221.02999877929688,214.75999450683594,98.51000213623047
216.5,211.24000549316406,97.22000122070312
221.75,212.8300018310547,98.63999938964844
217.66000366210938,211.4499969482422,98.38999938964844
219.5,210.8699951171875,96.76999664
218.1199951171875,207.9600067138672,95.70999908447266
220.8300018310547,211.77999877929688,97.70999908447266
218.1699981689453,210.3699951171875,97.48999786376953
214.24000549316406,208.22999572753906,97.05999755859375
211.3800048828125,206.77000427246094,96.38999938964844
213.94000244140625,205.4199981689453,96
210.3000030517578,205.00999450683594,96.06999969482422
214.47999572753906,206.1999969482422,97.97000122070312
211.57000732421875,202.3300018310547,96.19999694824219
214.22000122070312,205.72999572753906,98.23999786376953
213.36000061035156,203.60000610351562,97.31999969482422
213.36000061035156,199.75,96.76000213623047
209.5,190.82000732421875,94.77999877929688
208.50999450683594,189.83999633789062,94.84999847
216.97999572753906,191.35000610351562,97.63999938964844
221.10000610351562,196.6199951171875,100.05999755859375
221.38999938964844,196.82000732421875,100.5999984741211
224.16000366210938,200,102.97000122070312
218.41000366210938,200.5500030517578,103.36000061035156
225.36000061035156,197.8699951171875,103.33000183105469
219.94000244140625,191.97000122070312,101.44999694824219
226,194.3300018310547,104.33000183105469
223.7899932861328,193.1300048828125,104.72000122070312
224.4199981689453,192.5,105.86000061035156
224.99000549316406,191.86000061035156,104.93000030517578
226.47999572753906,195.75,105.68000030517578
226.38999938964844,195.16000366210938,108.05000305175781
226.4499969482422,192.88999938964844,107.12999725341797
223.57000732421875,189.9199981689453,107.1500015258789
221.77999877929688,188.94000244140625,107.79000091552734
217.44000244140625,194.3300018310547,108.80999755859375
217.0399932861328,199.02000427246094,109.61000061035156
216.97999572753906,198.17999267578125,109.55999755859375
215.97000122070312,201.13999938964844,111.69999694824219
216.1699981689453,204.19000244140625,113.16000366210938
214.33999633789062,202.13999938964844,111.73999786376953
212.97000122070312,200.64999389648438,112.80000305175781
212.8699951171875,202.2100067138672,113.8499984741211
209.80999755859375,199.63999938964844,114.0999984741211
206.61000061035156,196.1300048828125,112.06999969482422
207.85000610351562,204.08999633789062,113.12000274658203
207.02999877929688,204.00999450683594,114.48999786376953
214.5800018310547,205.3800048828125,114.52999877929688
212.77000427246094,207.1199951171875,113.83000183105469
213.3800048828125,203.5500030517578,113.01000213623047
213.02999877929688,203.58999633789062,113.51000213623047
224.4600067138672,205.8800048828125,114.73999786376953
222.67999267578125,214.25,115.1500015258789
220.7899932861328,209.80999755859375,116
218.5,206.6699981689453,114.1500015258789
219.3800048828125,208.52999877929688,114.16000366210938
220.9600067138672,209.27000427246094,114.2300033569336
233.08999633789062,207.7100067138672,116.81999969482422
225.8000030517578,205.42999267578125,117.27999877929688
226.6199951171875,202.97999572753906,115.41999816894531
227.25,201.4199981689453,114.44999694824219
214.1300048828125,200.44000244140625,111.91000366210938
209.89999389648438,202.3800048828125,113.91000366210938
209.1300048828125,205.3300018310547,116.30000305175781
210.60000610351562,207.07000732421875,117.19000244140625
199.2100067138672,198.72999572753906,114.51000213623047
198.5,195.9199981689453,114.8499984741211
197.85000610351562,193.35000610351562,112.87000274658203
188.19000244140625,191.47000122070312,112.0999984741211
202.3800048828125,196.7899932861328,115.13999938964844
198.49000549316406,197.8000030517578,114.41000366210938
205.8800048828125,201.27999877929688,116.19999694824219
208.8300018310547,204.49000549316406,117.91999816894531
211.02999877929688,204.19000244140625,118.44999694824219
207.55999755859375,204.1300048828125,118.13999938964844
205.05999755859375,203.4600067138672,118.33999633789062
197.39999389648438,201.25,115.87999725341797
195.5,201.63999938964844,116.22000122070312
195.42999267578125,202.5500030517578,115.55999755859375
190.7899932861328,206.1699981689453,116.63999938964844
192.6300048828125,201.3699951171875,113.5999984741211
188.47999572753906,195.4600067138672,113.6500015258789
199.52000427246094,198.30999755859375,115.47000122070312
201.69000244140625,202.14999389648438,116.12999725341797
204.22000122070312,206.1999969482422,116.41000366210938
203.1699981689453,206.3800048828125,118.79000091552734
206.1300048828125,206.6199951171875,118.55999755859375
203.66000366210938,207.3300018310547,117.94999694824219
202.7100067138672,206.0800018310547,117.43000030517578
201.32000732421875,206.74000549316406,117.3499984741211
207.86000061035156,207,119.26000213623047
213.6300048828125,218.0800018310547,121.43000030517578
213.07000732421875,219.75,122.22000122070312
211.33999633789062,221.99000549316406,123.26000213623047
215.5,224.19000244140625,125.02999877929688
209.30999755859375,221.63999938964844,125.11000061035156
216.02000427246094,219.9499969482422,127.97000122070312
217.4499969482422,222.39999389648438,127.33000183105469
223.89999389648438,227,126.80000305175781
225.9600067138672,228.94000244140625,128.9600067138672
225.00999450683594,229.8699951171875,129.3800048828125
217.0800018310547,221.66000366210938,128.91000366210938
214.19000244140625,216.6300048828125,128.4499969482422
205.44000244140625,214.08999633789062,126.91000366210938
204.1999969482422,214.3300018310547,127.18000030517578
204.10000610351562,214.30999755859375,132.58999633789062
194.27000427246094,214.2899932861328,132.69000244140625
189.75,212.1699981689453,135.3699951171875
190.57000732421875,201.16000366210938,130.61000061035156
200.24000549316406,201.55999755859375,131.3300018310547
208.33999633789062,205.35000610351562,134.7899932861328
207.52000427246094,204.94000244140625,135.41000366210938
206.38999938964844,200.58999633789062,134.1999969482422
206.4499969482422,198.41000366210938,135.8800048828125
211.9199981689453,199.82000732421875,138.5500030517578
213.27000427246094,201.5,136.44000244140625
215.86000061035156,203.60000610351562,137.7899932861328
218.75,203.07000732421875,136.0399932861328
212.3000030517578,201.24000549316406,138.80999755859375
210.0399932861328,199.88999938964844,136.6699981689453
217.72999572753906,203.41000366210938,134.25999450683594
218.92999267578125,203.63999938964844,134.3000030517578
213.5800018310547,194.74000549316406,133.61000061035156
209.02999877929688,191.9499969482422,133.4199981689453
198.74000549316406,191.2100067138672,132.39999389648438
196.4199981689453,186.6699981689453,135.5500030517578
198.42999267578125,184.69000244140625,134.85000610351562
201.47999572753906,187.05999755859375,140.3800048828125
205.33999633789062,187.5800018310547,144
194.91000366210938,182.8300018310547,149.72000122070312
197.80999755859375,192.61000061035156,154.13999938964844
188.85000610351562,194.85000610351562,156.22000122070312
180.83999633789062,195.66000366210938,158.64999389648438
169.1699981689453,196.6999969482422,162.0399932861328
173.8000030517578,210,170.52999877929688
178.55999755859375,209.77999877929688,166.27000427246094
178.38999938964844,211.7899932861328,170.82000732421875
176.22999572753906,214.8300018310547,170.89999389648438
175.52000427246094,215.44000244140625,166.72000122070312
179.88999938964844,216.4600067138672,158.27999877929688
188.99000549316406,216.0800018310547,157.7100067138672
190.19000244140625,221.6999969482422,160.44000244140625
192.8300018310547,220.91000366210938,161.72999572753906
185.89999389648438,223.7100067138672,164.63999938964844
191.0399932861328,222.7100067138672,164.08999633789062
186.0399932861328,222.1699981689453,165.86000061035156
189.0500030517578,222.2100067138672,166.3000030517578
188.9499969482422,223.36000061035156,169.30999755859375
188.16000366210938,221.85000610351562,166.35000610351562
193.8000030517578,221.0399932861328,164.32000732421875
194.91000366210938,223.0800018310547,165.47999572753906
191.5,222.82000732421875,162.8300018310547
190.75999450683594,219.77000427246094,164.22000122070312
191.17999267578125,220.80999755859375,164.3699951171875
182.64999389648438,216.02000427246094,163.36000061035156
178.72000122070312,216.2100067138672,164.80999755859375
177.97000122070312,215.89999389648438,167.10000610351562
175.1999969482422,217.02999877929688,169.92999267578125
175.02999877929688,216.0500030517578,165.55999755859375
176.27999877929688,216.6999969482422,169.00999450683594
182.8699951171875,218.27000427246094,171.6699981689453
181.94000244140625,227.80999755859375,171.58999633789062
179.85000610351562,229.9199981689453,173.88999938964844
185.97999572753906,232.16000366210938,171.8300018310547
183.5500030517578,235.0800018310547,172.52999877929688
181.02000427246094,232.57000732421875,164.5800018310547
176.9199981689453,216.3000030517578,160.9499969482422
175.91000366210938,216.6999969482422,157.49000549316406
167.0399932861328,210.3000030517578,156.52999877929688
154.4600067138672,213.9600067138672,156.24000549316406
154.22000122070312,212.44000244140625,161.7899932861328
148.83999633789062,210.5399932861328,156.6699981689453
148.61000061035156,212.07000732421875,159.75
153.5800018310547,213.6199951171875,162.49000549316406
156.97000122070312,222.58999633789062,167.58999633789062
150.47000122070312,215.92999267578125,166.25999450683594
148.89999389648438,214.64999389648438,170.69000244140625
133.30999755859375,206.2899932861328,159.25
132.9499969482422,202.99000549316406,160.77999877929688
129.38999938964844,205.2100067138672,163.16000366210938
123.13999938964844,203.02999877929688,164.7100067138672
127.19999694824219,204.3300018310547,167.8699951171875
124.05000305175781,207.19000244140625,173.00999450683594
132.0500030517578,213.08999633789062,174.02999877929688
125.5199966430664,207.94000244140625,168.05999755859375
127.13999938964844,206.75999450683594,166.86000061035156
120.69999694824219,197.82000732421875,167.82000732421875
124.06999969482422,204.14999389648438,171.72000122070312
119.4000015258789,205.64999389648438,172.63999938964844
122.05999755859375,209.30999755859375,175.41000366210938
127.7300033569336,212.99000549316406,176.58999633789062
132.22999572753906,217.13999938964844,178.27999877929688
131.39999389648438,215.85000610351562,174.66000366210938
130.64999389648438,217.57000732421875,176.32000732421875
140.5,220,176
139.25,222.89999389648438,177.60000610351562
139.24000549316406,223.6300048828125,176.8300018310547
140.82000732421875,227.10000610351562,180.1999969482422
139.6300048828125,229.8000030517578,181.1300048828125
133.72999572753906,223.6699981689453,177.52000427246094
127,215.17999267578125,175.39999389648438
115.86000061035156,206.8800048828125,167.3300018310547
122.16000366210938,206.69000244140625,167.5500030517578
133.72000122070312,206,164.25999450683594
133.36000061035156,194.7899932861328,155.47999572753906
136.8000030517578,192.63999938964844,148.3800048828125
136.75,196.3699951171875,154.58999633789062
137.16000366210938,187.8300018310547,147.8699951171875
133.97000122070312,178.6699981689453,142.42999267578125
141.52999877929688,185.49000549316406,144.77000427246094
138.72000122070312,187.58999633789062,147.57000732421875
138.6999969482422,187.44000244140625,149.94000244140625
138.4499969482422,183.47999572753906,146.97999572753906
136.72000122070312,178.75999450683594,144.77999877929688
139.83999633789062,178.2899932861328,146.50999450683594
137.6999969482422,173.75999450683594,142.66000366210938
136.30999755859375,172.30999755859375,140.77999877929688
139.97000122070312,180.27999877929688,143.52000427246094
139.07000732421875,179.10000610351562,142.77000427246094
136.99000549316406,175.02000427246094,141.50999450683594
147.14999389648438,174.49000549316406,138.9199981689453
143.9499969482422,173.8699951171875,137.99000549316406
147.14999389648438,169.94000244140625,135.94000244140625
147.74000549316406,173.3800048828125,137.64999389648438
147.72000122070312,173.49000549316406,139.5800018310547
156.1300048828125,179.49000549316406,144.61000061035156
158.3800048828125,179.97000122070312,146.52000427246094
161.41000366210938,180.99000549316406,145.39999389648438
158.16000366210938,178.6199951171875,144.19000244140625
156.63999938964844,181.80999755859375,148.47999572753906
155.9199981689453,181.22999572753906,147.32000732421875
156.08999633789062,185.25,149.25999450683594
159.08999633789062,187.83999633789062,150.38999938964844
159.30999755859375,198.25,163.77999877929688
169.07000732421875,194.86000061035156,160.50999450683594
163.27999877929688,183.50999450683594,159.13999938964844
166.63999938964844,182.8699951171875,155.36000061035156
166.5,183.63999938964844,151.13999938964844
165.0399932861328,185.38999938964844,153.63999938964844
165.88999938964844,185.80999755859375,153.41000366210938
164.85000610351562,186.02999877929688,155.41000366210938
169.02000427246094,190.72000122070312,155.82000732421875
167.8800048828125,194,159.6199951171875
169.99000549316406,196.83999633789062,159.85000610351562
170.47000122070312,195.9499969482422,156.80999755859375
172.0800018310547,197.52000427246094,156.41000366210938
167.1999969482422,195.92999267578125,157.6999969482422
168.69000244140625,197.35000610351562,159.02000427246094
162.9199981689453,195.60000610351562,157.69000244140625
158.97999572753906,191.75999450683594,156.89999389648438
160.07000732421875,197.2100067138672,161.99000549316406
163.60000610351562,194.16000366210938,163.19000244140625
169.3800048828125,198.8800048828125,164.6199951171875
164.52999877929688,191.9199981689453,163.41000366210938
165.4199981689453,191.77999877929688,164.6300048828125
162.2100067138672,186.94000244140625,160.6199951171875
160.25,184.7100067138672,158.05999755859375
153.66000366210938,182.44000244140625,155.5399932861328
151.82000732421875,180.8300018310547,157.85000610351562
152.38999938964844,180.66000366210938,157.1199951171875
155.9499969482422,180.86000061035156,155.11000061035156
157.7899932861328,183.14999389648438,155.9499969482422
157.52000427246094,189.49000549316406,159.97000122070312
158.72000122070312,192.39999389648438,162.5
147.30999755859375,184.30999755859375,159.41000366210938
149.25999450683594,184.64999389648438,163.27000427246094
149.77999877929688,182.49000549316406,160.6199951171875
144.2899932861328,179.47000122070312,156.4499969482422
144.8800048828125,182.11000061035156,156.89999389648438
145.94000244140625,177.99000549316406,156.27999877929688
143.2899932861328,171.9499969482422,155.00999450683594
138.7100067138672,170.5500030517578,154.88999938964844
131.25999450683594,164.24000549316406,144.77000427246094
127.33999633789062,162.6199951171875,140.9600067138672
127.51000213623047,162.44000244140625,141.02000427246094
133.44000244140625,167.75999450683594,145.77999877929688
125.33000183105469,165.89999389648438,144.77000427246094
121.08000183105469,164.0800018310547,143.6699981689453
126.05000305175781,171.22999572753906,151.72999572753906
133.50999450683594,179.6300048828125,157.6300048828125
132.11000061035156,178.3800048828125,158.52999877929688
132.1999969482422,178.80999755859375,161.4199981689453
129.7899932861328,177.5500030517578,160.02999877929688
131.89999389648438,178.6699981689453,157.13999938964844
131.57000732421875,179.75,157.1699981689453
130.4199981689453,179.5,157.63999938964844
132.39999389648438,183.13999938964844,165.27999877929688
133.14999389648438,178.19000244140625,160.13999938964844
